,tweet_id,timestamp,text,rating_denominator,name,source_web,pet_status,rating_numerator_real,jpg_url,img_num,prob,dog_assessment,favorite_cnt,retweet_cnt
176,817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",10,Eugene,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,0.971358,True,12890,3431
177,817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",10,Strudel,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,0.806163,True,6140,1091
178,817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,10,Chloe,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,0.8644149999999999,True,9365,1870
179,816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,10,Timber,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,0.668164,True,10907,2310
180,816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,10,Binky,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,0.756992,True,10716,2485
181,816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,10,Dudley,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,0.91933,True,9403,2214
182,816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,10,Comet,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,0.967345,True,9757,2437
183,815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,10,Titan,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,0.8179529999999999,True,9009,1863
184,814986499976527872,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,10,Cooper,http://twitter.com/download/iphone,pupper,11,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,0.999828,True,8347,1470
185,814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,10,Olivia,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,0.650814,True,12317,3067
186,814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,10,Alf,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,0.626913,True,9486,2102
187,813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,10,Chubbs,http://twitter.com/download/iphone,doggo,11,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,0.6993550000000001,True,10167,2132
188,813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",10,Gary,http://twitter.com/download/iphone,,14,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,0.709146,True,39747,15865
189,813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,10,Atlas,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,0.905972,True,20438,8257
190,813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,10,,http://twitter.com/download/iphone,doggo,11,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,0.701852,True,10043,2040
191,813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,10,,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,0.888181,True,21715,4944
192,813172488309972993,2016-12-26 00:00:03,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,10,Eleanor,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,0.954844,True,10223,2177
193,813157409116065792,2016-12-25 23:00:08,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,10,Layla,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,0.8439110000000001,True,8464,2508
194,813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,10,,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,0.848735,True,9207,2667
195,813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,10,Baron,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,0.909951,True,10813,3136
196,813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,10,Tyr,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,0.7764,True,8709,2203
197,813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,10,Bauer,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,0.914804,True,22934,8290
198,812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,Swagger,http://twitter.com/download/iphone,,10,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,0.989316,True,8281,2161
199,812372279581671427,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,10,Moe,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,0.7848729999999999,True,14989,4159
200,811985624773361665,2016-12-22 17:23:53,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,10,Ted,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,0.6105729999999999,True,7966,1591
201,811386762094317568,2016-12-21 01:44:13,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,10,Craig,http://twitter.com/download/iphone,pupper,11,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,0.804177,True,22899,7251
202,810984652412424192,2016-12-19 23:06:23,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",10,Sam,http://twitter.com/download/iphone,,0,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,0.8713420000000001,True,5846,1621
203,810896069567610880,2016-12-19 17:14:23,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",10,Hunter,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,0.8208040000000001,True,9921,2033
204,810657578271330305,2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,10,Pavlov,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,0.753521,True,12006,2992
205,810284430598270976,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,10,Phil,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,0.620768,True,38912,12995
206,809220051211603969,2016-12-15 02:14:29,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,10,Kyro,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,0.8195110000000001,True,21873,6383
207,809084759137812480,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",10,Wallace,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,0.911412,True,14465,3972
208,808733504066486276,2016-12-13 18:01:07,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,10,,http://twitter.com/download/iphone,pupper,12,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,0.779137,True,8655,2452
209,808001312164028416,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,10,Cooper,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,0.730959,True,13775,4003
210,807621403335917568,2016-12-10 16:22:02,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,10,Ollie,http://twitter.com/download/iphone,pupper,14,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,0.873233,True,16004,4175
211,807010152071229440,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,10,Lennon,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,0.610807,True,14293,4326
212,806542213899489280,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,10,Waffles,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,0.938617,True,11200,2697
213,806219024703037440,2016-12-06 19:29:28,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,10,incredibly,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,0.835102,True,7028,1363
214,805932879469572096,2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,10,Major,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,0.657967,True,9059,2154
215,805520635690676224,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,10,Zeke,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,0.643147,True,6281,1876
216,804738756058218496,2016-12-02 17:27:25,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,10,Django,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,0.91579,True,15095,4370
217,803773340896923648,2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,10,Diogi,http://twitter.com/download/iphone,puppo,12,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,0.817066,True,11026,3145
218,802952499103731712,2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,10,Marley,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,0.944032,True,9918,2274
219,802572683846291456,2016-11-26 18:00:13,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,10,Winnie,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,0.610171,True,9817,2850
220,802265048156610565,2016-11-25 21:37:47,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",10,,http://twitter.com/download/iphone,doggo,11,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,0.8971620000000001,True,6959,1545
221,801167903437357056,2016-11-22 20:58:07,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,10,Milo,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,0.74022,True,26945,6773
222,801115127852503040,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,10,Bones,http://twitter.com/download/iphone,doggo,12,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,0.823356,True,8862,2367
223,800751577355128832,2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,10,Mauve,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,0.771984,True,11531,3146
224,800513324630806528,2016-11-21 01:37:04,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,10,Chef,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,0.8289040000000001,True,14441,3420
225,800141422401830912,2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,10,Peaches,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,0.938048,True,16808,2913
226,799297110730567681,2016-11-17 17:04:16,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,10,Jeffrey,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,0.985028,True,10887,3158
227,798933969379225600,2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,10,Iroh,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,0.703224,True,14487,5085
228,797545162159308800,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,10,Cassie,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,0.954089,True,15955,5506
229,797236660651966464,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,10,Pancake,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,0.767005,True,21979,7535
230,796865951799083009,2016-11-11 00:03:42,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,10,Tyr,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,0.8391290000000001,True,8430,2154
231,796149749086875649,2016-11-09 00:37:46,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,10,Ruby,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,0.600276,True,35620,16256
232,796116448414461957,2016-11-08 22:25:27,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,10,,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,0.700182,True,9983,2750
233,796080075804475393,2016-11-08 20:00:55,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,10,Yogi,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,0.973846,True,9287,2626
234,796031486298386433,2016-11-08 16:47:50,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,10,Daisy,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,0.893775,True,11869,4199
235,795400264262053889,2016-11-06 22:59:35,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,10,Brody,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,0.925494,True,11108,3255
236,794332329137291264,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,10,Nimbus,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,0.988307,True,10510,3008
237,793962221541933056,2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,10,Maximus,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,0.8616510000000001,True,18531,5568
238,793845145112371200,2016-11-02 16:00:06,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,10,Clark,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,0.7652770000000001,True,10129,2129
239,793210959003287553,2016-10-31 22:00:04,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,Maude,http://twitter.com/download/iphone,,10,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,0.874431,True,9832,3213
240,793195938047070209,2016-10-31 21:00:23,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,10,Lily,http://twitter.com/download/iphone,puppo,12,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,0.654762,True,16798,6383
241,793165685325201412,2016-10-31 19:00:10,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,10,Benji,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,0.946224,True,10344,3163
242,793120401413079041,2016-10-31 16:00:13,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",10,Robin,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,0.7249439999999999,True,13958,4434
243,792883833364439040,2016-10-31 00:20:11,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,10,Bailey,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,0.999306,True,12450,4854
244,792773781206999040,2016-10-30 17:02:53,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,10,Monster,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,0.912804,True,8071,1915
245,792394556390137856,2016-10-29 15:55:58,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,10,BeBe,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,0.746387,True,14862,4877
246,792050063153438720,2016-10-28 17:07:05,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,10,Remus,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,0.942856,True,7906,2037
247,791672322847637504,2016-10-27 16:06:04,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,10,,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,0.705092,True,12925,3566
248,791406955684368384,2016-10-26 22:31:36,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,10,Levi,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,0.972629,True,14437,4669
249,791312159183634433,2016-10-26 16:14:55,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,10,Mabel,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,0.892925,True,9672,2889
250,790946055508652032,2016-10-25 16:00:09,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,10,Betty,http://twitter.com/download/iphone,puppo,12,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,0.700466,True,18266,5345
251,790698755171364864,2016-10-24 23:37:28,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,10,Mosby,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,0.996541,True,9026,2160
252,790581949425475584,2016-10-24 15:53:19,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,10,Duke,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,0.998886,True,22747,8137
253,790337589677002753,2016-10-23 23:42:19,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,10,Maggie,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,0.658808,True,8613,2120
254,789599242079838210,2016-10-21 22:48:24,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,10,Brownie,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,0.8788219999999999,True,7476,2196
255,789268448748703744,2016-10-21 00:53:56,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,Stella,http://twitter.com/download/iphone,,10,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,0.81286,True,10039,2945
256,789137962068021249,2016-10-20 16:15:26,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,10,Bo,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,0.746135,True,10685,3168
257,788908386943430656,2016-10-20 01:03:11,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",10,Lucy,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,0.8815379999999999,True,30118,14095
258,788412144018661376,2016-10-18 16:11:17,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,10,Dexter,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,0.805238,True,17163,6031
259,788178268662984705,2016-10-18 00:41:57,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,10,,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,0.73548,True,7964,2420
260,788150585577050112,2016-10-17 22:51:57,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,10,Leo,http://twitter.com/download/iphone,,13,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,0.814145,True,6759,1478
261,787717603741622272,2016-10-16 18:11:26,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,10,Tonks,http://twitter.com/download/iphone,puppo,13,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,0.992339,True,11228,3162
262,787397959788929025,2016-10-15 21:01:17,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,10,Moose,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,0.900483,True,11918,3214
263,787322443945877504,2016-10-15 16:01:13,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,Lincoln,http://twitter.com/download/iphone,,10,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,0.747739,True,8577,1984
264,786963064373534720,2016-10-14 16:13:10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,10,Rory,http://twitter.com/download/iphone,,12,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,0.915303,True,29195,9103
265,786595970293370880,2016-10-13 15:54:28,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,10,Dale,http://twitter.com/download/iphone,,11,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,0.709512,True,10340,3517
266,786363235746385920,2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,10,Rizzo,http://twitter.com/download/iphone,doggo,13,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,0.929266,True,11981,3973
